dispatch_id,candidate_id,op_kind,device,arch,cfg.mma_attr,cfg.M,cfg.N,cfg.K,cfg.workgroup_tile_sizes,cfg.reduction_tile_sizes,cfg.subgroup_tile_sizes,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.subgroup_size,cfg.sg_m_cnt,cfg.sg_n_cnt,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir
compute_gemm_4096_4096_8192_f16_f32_tA,747,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[48, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",747,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/747_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,748,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[32, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",748,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/748_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,749,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[16, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",749,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/749_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,750,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[64, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",750,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/750_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,751,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[80, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",751,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/751_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,752,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[96, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",752,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/752_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,753,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[112, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",753,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/753_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,754,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[128, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",754,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/754_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,755,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[144, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",755,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/755_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,756,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[160, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",756,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/756_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,757,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[176, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",757,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/757_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,758,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[192, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",758,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/758_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,759,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[224, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",759,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/759_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,760,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[272, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",760,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/760_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,761,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[208, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",761,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/761_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,762,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[240, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",762,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/762_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,763,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[288, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",763,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/763_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,764,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[256, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",764,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/764_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,765,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[304, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",765,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/765_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,766,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[320, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",766,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/766_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,767,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[336, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",767,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/767_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,768,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[352, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",768,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/768_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,769,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[368, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",769,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/769_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,770,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[384, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",770,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/770_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,771,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[400, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",771,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/771_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,772,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[416, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",772,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/772_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,773,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[432, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",773,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/773_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,774,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[448, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",774,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/774_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,775,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[464, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",775,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/775_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,776,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[480, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",776,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/776_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,777,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[496, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",777,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/777_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,778,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[512, 512, 0]","[0, 0, 32]","[0, 0, 0]",256,1,1,64,1,4,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",778,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/778_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,779,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[48, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,1,1,64,1,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",779,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/779_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,780,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[48, 512, 0]","[0, 0, 32]","[0, 0, 0]",64,1,1,64,1,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",780,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/780_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,781,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[48, 512, 0]","[0, 0, 32]","[0, 0, 0]",64,1,1,64,1,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",781,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/781_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,782,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[32, 512, 0]","[0, 0, 32]","[0, 0, 0]",64,1,1,64,1,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",782,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/782_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,783,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[16, 512, 0]","[0, 0, 32]","[0, 0, 0]",64,1,1,64,1,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",783,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/783_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,784,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[32, 512, 0]","[0, 0, 32]","[0, 0, 0]",64,1,1,64,1,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",784,True,[],True,hip://0,True,916.17,10300.0,519.67,11.2425,154,138,16,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/784_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,785,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[16, 512, 0]","[0, 0, 32]","[0, 0, 0]",64,1,1,64,1,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",785,True,[],True,hip://0,True,916.17,4886.67,519.67,5.33382,146,130,16,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/785_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,786,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[32, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,1,1,64,1,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",786,True,[],True,hip://0,True,916.17,1840.0,519.67,2.00837,135,108,27,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/786_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,787,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[16, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,1,1,64,1,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",787,True,[],True,hip://0,True,916.17,2316.67,519.67,2.52865,134,118,16,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/787_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,788,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[32, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,1,1,64,1,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",788,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/788_spec.mlir
