arch,candidate_id,cfg,cfg.K,cfg.M,cfg.N,cfg.allowed_waves_per_eu,cfg.codegen_pipeline,cfg.mma_attr,cfg.padding,cfg.pipeline_options_search_space,cfg.promote_operands,cfg.reduction_tile_sizes,cfg.sg_m_cnt,cfg.sg_n_cnt,cfg.subgroup_size,cfg.subgroup_tile_sizes,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.workgroup_tile_sizes,device,dispatch_id,notes,op_kind,rocm_version,tuner_commit
"('gfx942',)",52,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 256]",1,1,64,"[0, 0, 0]",64,1,1,"[96, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",53,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 256]",1,1,64,"[0, 0, 0]",64,1,1,"[64, 64, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",54,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 256]",1,1,64,"[0, 0, 0]",64,1,1,"[96, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",55,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[32, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",56,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,4,64,"[0, 0, 0]",256,1,1,"[32, 512, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",57,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,4,64,"[0, 0, 0]",256,1,1,"[32, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",58,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,8,64,"[0, 0, 0]",512,1,1,"[32, 512, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",59,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[96, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",60,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[128, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",61,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[160, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",62,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",63,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[224, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",64,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[256, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",65,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[224, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",66,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[224, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",67,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[224, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",68,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[256, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",69,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",70,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[160, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",71,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[128, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",72,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[96, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",73,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[256, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",74,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[224, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",75,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",76,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[160, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",77,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[128, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",78,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[96, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",79,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[256, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",80,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",81,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[160, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",82,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[128, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",83,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[96, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",84,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[64, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",85,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[64, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",86,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[64, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",87,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[160, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",88,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[128, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",89,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[96, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",90,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",91,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[256, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",92,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[32, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",93,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[64, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",94,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[32, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",95,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[32, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",96,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,2,64,"[0, 0, 0]",128,1,1,"[64, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",97,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[128, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",98,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[96, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",99,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",100,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[256, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",101,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[160, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",102,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,1,64,"[0, 0, 0]",64,1,1,"[32, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",103,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[64, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",104,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[32, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",105,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",1,4,64,"[0, 0, 0]",256,1,1,"[224, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
